file,c,L,t,threshold_05,positive_lobe,spectral_moment,inverse_interface_proxy
c0_L128_rep003.npz,0.5,128,71,1.1014449272960665,1.2138740971403301,4.487815327637472,4.303651168899396
c0_L128_rep003.npz,0.5,128,86,1.132290273578707,1.2495382506990693,4.547712902529168,4.390139335476956
c0_L128_rep003.npz,0.5,128,105,1.167686687695793,1.2837116028087852,4.628721572913131,4.499862675089261
c0_L128_rep003.npz,0.5,128,127,1.2161916399717323,1.3282336881245542,4.739543263444183,4.654545454545454
c0_L128_rep003.npz,0.5,128,154,1.2644748117574816,1.372135310854655,4.853924384542867,4.817406645104381
c0_L128_rep003.npz,0.5,128,187,1.2936178798962787,1.4101557280878751,4.913154484160206,4.895129967134747
c0_L128_rep003.npz,0.5,128,227,1.3312357511178952,1.4417255174530206,5.014070212050586,5.041230769230769
c0_L128_rep003.npz,0.5,128,276,1.379077739973193,1.489119380375082,5.125701549990428,5.197969543147208
c0_L128_rep003.npz,0.5,128,334,1.4035679763306166,1.5227988711263176,5.17689130973752,5.251282051282051
c0_L128_rep003.npz,0.5,128,406,1.4566432169065022,1.5724965648711557,5.302545846901252,5.441381600797078
c0_L128_rep003.npz,0.5,128,493,1.50503521813139,1.6371271167553887,5.407687812616003,5.567108392796467
c0_L128_rep003.npz,0.5,128,598,1.5968793412324174,1.724510617830065,5.629640486901363,5.902017291066282
c0_L128_rep003.npz,0.5,128,726,1.6588691805719793,1.7869501454163639,5.756724454868232,6.095238095238095
c0_L128_rep003.npz,0.5,128,881,1.698656152401583,1.8445110503681073,5.854693027235092,6.206060606060606
c0_L128_rep003.npz,0.5,128,1069,1.7710648240274356,1.9095190290708017,6.020156584893263,6.473330699328328
c0_L128_rep003.npz,0.5,128,1298,1.8261236594784176,1.9709636700922286,6.156935959744625,6.676446617766911
c0_L128_rep003.npz,0.5,128,1576,1.9009759937810453,2.056934670138229,6.315519223323969,6.8927219183845185
c0_L128_rep003.npz,0.5,128,1912,1.9793483759318424,2.1352153879956752,6.477433270439589,7.163970266724967
c0_L128_rep003.npz,0.5,128,2321,2.0468412312032216,2.2179407310142176,6.621346864994495,7.333930170098478
c0_L128_rep003.npz,0.5,128,2818,2.168257979159794,2.339220630955375,6.885699800492179,7.706491063029163
c0_L128_rep003.npz,0.5,128,3420,2.2701074666842302,2.440822479295761,7.107246115540013,8.059026069847516
c0_L128_rep003.npz,0.5,128,4151,2.3548629091548396,2.526575648843486,7.226917563384213,8.17564870259481
c0_L128_rep003.npz,0.5,128,5039,2.4998383851357135,2.669329182935455,7.478736816301873,8.5422314911366
c0_L128_rep003.npz,0.5,128,6116,2.6044798665283855,2.7845449278686107,7.753037851234105,8.953005464480874
c0_L128_rep003.npz,0.5,128,7423,2.729355250872279,2.946544236393193,7.892591961232683,9.122494432071269
c0_L128_rep003.npz,0.5,128,9010,2.8966451300544263,3.085357802139062,8.2643660405015,9.694674556213018
c0_L128_rep003.npz,0.5,128,10937,2.9963611367481926,3.2001178248764743,8.418803982099556,9.85207456404089
c0_L128_rep003.npz,0.5,128,13275,3.223413071598693,3.4049297835256263,8.852319467797392,10.570322580645161
c0_L128_rep003.npz,0.5,128,16113,3.371368441040572,3.575758671139088,9.061414744835464,10.814521452145215
c0_L128_rep003.npz,0.5,128,19557,3.518214100121254,3.7637805964156863,9.37883767724412,11.330567081604427
c0_L128_rep003.npz,0.5,128,23739,3.7496624662466247,3.9647206864844438,9.830308818245719,12.109386548410939
c0_L128_rep003.npz,0.5,128,28814,3.9149365011415527,4.157652246513163,9.96038570197771,12.172362555720653
c0_L128_rep003.npz,0.5,128,34974,4.102675300332283,4.391367681588524,10.15548144936149,12.374622356495468
c0_L128_rep003.npz,0.5,128,42451,4.428561677674345,4.739824496247324,10.722863591904174,13.331163547599674
c0_L128_rep003.npz,0.5,128,51526,4.600625483168178,4.920182341551442,11.035283749699067,13.77964676198486
c0_L128_rep003.npz,0.5,128,62542,4.684281698295762,4.991647327339519,11.139745940769675,13.826160337552743
c0_L128_rep003.npz,0.5,128,75913,4.933007647935705,5.220223117741282,11.43199358423822,14.209887250650477
c0_L128_rep003.npz,0.5,128,92142,5.320789301573095,5.664147134705301,12.105877108189974,15.442035815268614
c0_L128_rep003.npz,0.5,128,111841,5.633303636935332,6.010022901800361,12.424881643513066,15.891367604267701
c0_L128_rep003.npz,0.5,128,135751,5.751739216855496,6.208475457616599,12.58219216497144,15.906796116504854
c0_L128_rep003.npz,0.5,128,164773,6.554165732855221,7.132253766741071,13.43655506961928,17.31923890063425
c0_L128_rep003.npz,0.5,128,200000,6.784666666666666,7.415289099809206,13.760194248895289,17.77006507592191
c0_L128_rep004.npz,0.5,128,1,0.675086957631819,0.7721814019037008,3.2387771196778106,2.7000659195781145
c0_L128_rep004.npz,0.5,128,2,0.7143377150209547,0.8209694269572223,3.3741893811604924,2.8573421695151726
c0_L128_rep004.npz,0.5,128,3,0.7419033708779348,0.8517946577841367,3.466194117871731,2.967578337257743
c0_L128_rep004.npz,0.5,128,4,0.767928303656689,0.8756573079427084,3.5535755343730946,3.071616047994001
c0_L128_rep004.npz,0.5,128,5,0.7845450191121087,0.8980287090752738,3.6084330574730745,3.138096150162804
c0_L128_rep004.npz,0.5,128,6,0.8043565033224692,0.9172582825112041,3.673092291933984,3.2169644610249364
c0_L128_rep004.npz,0.5,128,7,0.8218727354124327,0.9370326622767531,3.727433464716811,3.287319422150883
c0_L128_rep004.npz,0.5,128,8,0.8362953940451983,0.9536281634726241,3.7737008187762315,3.3450387913434056
c0_L128_rep004.npz,0.5,128,10,0.8600532327786107,0.97963852665614,3.8468267661789226,3.439848834768003
c0_L128_rep004.npz,0.5,128,12,0.875588498235305,0.9923712137883473,3.898278438019436,3.502351432235998
c0_L128_rep004.npz,0.5,128,15,0.9000317506668798,1.0264361445151535,3.9731515420057217,3.6000878927708198
c0_L128_rep004.npz,0.5,128,18,0.9215792670581089,1.0470749467521345,4.040143872327573,3.6859392575928007
c0_L128_rep004.npz,0.5,128,22,0.9438848383018246,1.068751443910752,4.107746685889438,3.775115207373272
c0_L128_rep004.npz,0.5,128,27,0.9686328630894732,1.1002901256642437,4.180701139487499,3.8742019389926696
c0_L128_rep004.npz,0.5,128,33,0.9963517833280238,1.1378636520197274,4.257658257932325,3.9854050109462418
c0_L128_rep004.npz,0.5,128,40,1.033046439732154,1.1625496083223528,4.341086428261624,4.093953023488256
c0_L128_rep004.npz,0.5,128,48,1.0591684193608897,1.1874581531217276,4.398726801269843,4.170017816238229
c0_L128_rep004.npz,0.5,128,58,1.0879170601196098,1.215472078144409,4.463881961940643,4.2533748701973
c0_L128_rep004.npz,0.5,128,71,1.140537783403924,1.2530624524576046,4.5796590119639164,4.4209390178089585
c0_L128_rep004.npz,0.5,128,86,1.173511650776097,1.2828154606193438,4.646462952929885,4.523467697404749
c0_L128_rep004.npz,0.5,128,105,1.2258450928976832,1.3240917020067866,4.766432789125071,4.706693478885378
c0_L128_rep004.npz,0.5,128,127,1.2403137953573289,1.3411568405851038,4.80808385952978,4.74760938858302
