file,seed,c,L,t,condition,crop_id,pixel_size_sites,width_sites,phase_fraction,length,length_x,length_y,resolved
c1_L128_rep001.npz,2864519957,0.15,128,16113,blur1,full,1,128,0.1387939453125,3.1860287055884475,3.168091994748501,3.203965416428394,True
c1_L128_rep001.npz,2864519957,0.15,128,16113,blur2,full,1,128,0.1141357421875,3.2616499338827705,3.240504982400524,3.282794885365017,True
c1_L128_rep001.npz,2864519957,0.15,128,16113,blur1_threshold_minus02,full,1,128,0.152587890625,3.279260571928667,3.2708802858769532,3.28764085798038,True
c1_L128_rep001.npz,2864519957,0.15,128,16113,blur1_threshold_plus02,full,1,128,0.12054443359375,3.057625918785508,3.0144644770669826,3.100787360504033,True
c1_L128_rep001.npz,2864519957,0.15,128,16113,crop96,0:0,1,96,0.14811197916666666,2.760538011318215,2.7644075987890577,2.7566684238473727,True
c1_L128_rep001.npz,2864519957,0.15,128,16113,crop96,0:32,1,96,0.14659288194444445,2.7356345029703073,2.7887573763076814,2.6825116296329337,True
c1_L128_rep001.npz,2864519957,0.15,128,16113,crop96,32:0,1,96,0.1603732638888889,2.919108090900366,2.922468404873769,2.9157477769269624,True
c1_L128_rep001.npz,2864519957,0.15,128,16113,crop96,32:32,1,96,0.15462239583333334,2.9353846390194,2.9729049605989832,2.8978643174398173,True
c1_L128_rep001.npz,2864519957,0.15,128,16113,crop64,0:0,1,64,0.135986328125,3.0709954453759334,2.935523983496502,3.206466907255365,True
c1_L128_rep001.npz,2864519957,0.15,128,16113,crop64,0:64,1,64,0.156494140625,2.5163666320675624,2.5293223861603265,2.503410877974798,True
c1_L128_rep001.npz,2864519957,0.15,128,16113,crop64,64:0,1,64,0.15185546875,3.113038755701485,3.178607218926086,3.0474702924768837,True
c1_L128_rep001.npz,2864519957,0.15,128,16113,crop64,64:64,1,64,0.15576171875,3.125312117829835,3.077289191340202,3.173335044319468,True
c1_L128_rep001.npz,2864519957,0.15,128,16113,crop32,0:0,1,32,0.146484375,2.918185353218713,3.118583684074334,2.717787022363092,True
c1_L128_rep001.npz,2864519957,0.15,128,16113,crop32,0:96,1,32,0.138671875,2.2708715024739385,2.1704249000888094,2.371318104859068,True
c1_L128_rep001.npz,2864519957,0.15,128,16113,crop32,96:0,1,32,0.212890625,3.8065395856655284,3.8165203019337373,3.7965588693973196,True
c1_L128_rep001.npz,2864519957,0.15,128,16113,crop32,96:96,1,32,0.1669921875,2.8310170263935825,2.6269695942934868,3.0350644584936783,True
c1_L128_rep001.npz,2864519957,0.15,128,19557,full,full,1,128,0.1500244140625,2.9097145640684503,2.843603310653908,2.975825817482993,True
c1_L128_rep001.npz,2864519957,0.15,128,19557,bin2,full,2,128,0.165283203125,3.2439580166509097,3.152295496966051,3.3356205363357683,True
c1_L128_rep001.npz,2864519957,0.15,128,19557,bin4,full,4,128,0.1435546875,3.3742974347901074,3.3942851173373576,3.354309752242857,True
c1_L128_rep001.npz,2864519957,0.15,128,19557,blur1,full,1,128,0.13873291015625,3.2016762718648897,3.175994849152709,3.22735769457707,True
c1_L128_rep001.npz,2864519957,0.15,128,19557,blur2,full,1,128,0.114501953125,3.3403120569271536,3.3497284047568416,3.3308957090974656,True
c1_L128_rep001.npz,2864519957,0.15,128,19557,blur1_threshold_minus02,full,1,128,0.1541748046875,3.335362900615886,3.2886407346774735,3.3820850665542976,True
c1_L128_rep001.npz,2864519957,0.15,128,19557,blur1_threshold_plus02,full,1,128,0.12158203125,3.067098969840357,3.007450093695588,3.126747845985126,True
c1_L128_rep001.npz,2864519957,0.15,128,19557,crop96,0:0,1,96,0.14420572916666666,2.769745681977172,2.6614150370145633,2.8780763269397807,True
c1_L128_rep001.npz,2864519957,0.15,128,19557,crop96,0:32,1,96,0.15049913194444445,2.78494733402616,2.7244478677447104,2.8454468003076094,True
c1_L128_rep001.npz,2864519957,0.15,128,19557,crop96,32:0,1,96,0.16243489583333334,2.905266951379144,2.8243565005479647,2.9861774022103234,True
c1_L128_rep001.npz,2864519957,0.15,128,19557,crop96,32:32,1,96,0.158203125,2.921165848175814,2.7691062229650827,3.073225473386545,True
c1_L128_rep001.npz,2864519957,0.15,128,19557,crop64,0:0,1,64,0.13330078125,3.0895242481309424,3.078498393243324,3.1005501030185605,True
c1_L128_rep001.npz,2864519957,0.15,128,19557,crop64,0:64,1,64,0.15234375,2.726212340749238,2.466021514061933,2.986403167436543,True
c1_L128_rep001.npz,2864519957,0.15,128,19557,crop64,64:0,1,64,0.152587890625,3.1313949421965686,3.3796726340413024,2.8831172503518347,True
c1_L128_rep001.npz,2864519957,0.15,128,19557,crop64,64:64,1,64,0.161865234375,3.0816645544903025,3.008055594418606,3.155273514561999,True
c1_L128_rep001.npz,2864519957,0.15,128,19557,crop32,0:0,1,32,0.1259765625,3.1205268553040924,3.442730290488353,2.7983234201198317,True
c1_L128_rep001.npz,2864519957,0.15,128,19557,crop32,0:96,1,32,0.1455078125,2.6482633946466656,3.0061169018073146,2.2904098874860166,True
c1_L128_rep001.npz,2864519957,0.15,128,19557,crop32,96:0,1,32,0.2109375,4.23063237186601,4.491817518064402,3.9694472256676177,True
c1_L128_rep001.npz,2864519957,0.15,128,19557,crop32,96:96,1,32,0.1357421875,2.9903039304767947,2.224749535543313,3.7558583254102764,True
c1_L128_rep001.npz,2864519957,0.15,128,23739,full,full,1,128,0.1500244140625,3.168649149715103,3.1431745049189597,3.1941237945112464,True
c1_L128_rep001.npz,2864519957,0.15,128,23739,bin2,full,2,128,0.164794921875,3.5910985035259504,3.569222278281656,3.6129747287702445,True
c1_L128_rep001.npz,2864519957,0.15,128,23739,bin4,full,4,128,0.138671875,3.62396293989348,3.6077809701866994,3.640144909600261,True
c1_L128_rep001.npz,2864519957,0.15,128,23739,blur1,full,1,128,0.1385498046875,3.515863982592925,3.4813369213506595,3.550391043835191,True
c1_L128_rep001.npz,2864519957,0.15,128,23739,blur2,full,1,128,0.11859130859375,3.6288816995003,3.604190190370365,3.6535732086302355,True
c1_L128_rep001.npz,2864519957,0.15,128,23739,blur1_threshold_minus02,full,1,128,0.1534423828125,3.6304666270851538,3.600547513357045,3.6603857408132625,True
c1_L128_rep001.npz,2864519957,0.15,128,23739,blur1_threshold_plus02,full,1,128,0.12335205078125,3.416086612473773,3.3603625447076264,3.47181068023992,True
c1_L128_rep001.npz,2864519957,0.15,128,23739,crop96,0:0,1,96,0.14518229166666666,3.053022415837143,3.082352840976773,3.0236919906975124,True
c1_L128_rep001.npz,2864519957,0.15,128,23739,crop96,0:32,1,96,0.1499565972222222,2.997616130514109,3.0184215734371866,2.9768106875910316,True
c1_L128_rep001.npz,2864519957,0.15,128,23739,crop96,32:0,1,96,0.162109375,3.1859073506913878,3.203729847769488,3.1680848536132875,True
c1_L128_rep001.npz,2864519957,0.15,128,23739,crop96,32:32,1,96,0.15787760416666666,3.1331205632092907,3.1045838532101677,3.1616572732084136,True
c1_L128_rep001.npz,2864519957,0.15,128,23739,crop64,0:0,1,64,0.140869140625,3.46430213234801,3.2930472349075774,3.635557029788442,True
c1_L128_rep001.npz,2864519957,0.15,128,23739,crop64,0:64,1,64,0.1484375,2.7478371775449735,2.555919505110454,2.9397548499794928,True
c1_L128_rep001.npz,2864519957,0.15,128,23739,crop64,64:0,1,64,0.1572265625,3.4875145486165806,3.7351772692434384,3.2398518279897224,True
c1_L128_rep001.npz,2864519957,0.15,128,23739,crop64,64:64,1,64,0.153564453125,3.2722351685050994,3.275112736596504,3.269357600413695,True
c1_L128_rep001.npz,2864519957,0.15,128,23739,crop32,0:0,1,32,0.1396484375,3.5236148893461783,3.9558942553575136,3.0913355233348425,True
c1_L128_rep001.npz,2864519957,0.15,128,23739,crop32,0:96,1,32,0.125,3.202845251283318,3.2138220694921724,3.1918684330744638,True
c1_L128_rep001.npz,2864519957,0.15,128,23739,crop32,96:0,1,32,0.2314453125,4.744493929494043,5.206730555884267,4.282257303103818,True
c1_L128_rep001.npz,2864519957,0.15,128,23739,crop32,96:96,1,32,0.1357421875,3.2014520147426007,2.733728578054814,3.669175451430388,True
c1_L128_rep001.npz,2864519957,0.15,128,28814,full,full,1,128,0.1500244140625,3.4802481332371378,3.532889085988331,3.4276071804859445,True
c1_L128_rep001.npz,2864519957,0.15,128,28814,bin2,full,2,128,0.163330078125,3.8527285418672963,3.870607330698631,3.8348497530359618,True
c1_L128_rep001.npz,2864519957,0.15,128,28814,bin4,full,4,128,0.1435546875,3.9017347887165847,4.116049099621878,3.6874204778112913,True
c1_L128_rep001.npz,2864519957,0.15,128,28814,blur1,full,1,128,0.13995361328125,3.777658987085162,3.8049815940761365,3.7503363800941867,True
c1_L128_rep001.npz,2864519957,0.15,128,28814,blur2,full,1,128,0.12396240234375,3.819774553219058,3.84878059211465,3.7907685143234655,True
c1_L128_rep001.npz,2864519957,0.15,128,28814,blur1_threshold_minus02,full,1,128,0.15283203125,3.886519330228395,3.9176575190889333,3.855381141367857,True
c1_L128_rep001.npz,2864519957,0.15,128,28814,blur1_threshold_plus02,full,1,128,0.12542724609375,3.644206901224692,3.678062535322941,3.6103512671264424,True
c1_L128_rep001.npz,2864519957,0.15,128,28814,crop96,0:0,1,96,0.14344618055555555,3.343553656391318,3.339393932211868,3.347713380570769,True
c1_L128_rep001.npz,2864519957,0.15,128,28814,crop96,0:32,1,96,0.15201822916666666,3.331153485011093,3.3522416790596483,3.3100652909625374,True
c1_L128_rep001.npz,2864519957,0.15,128,28814,crop96,32:0,1,96,0.15625,3.5838815471464613,3.7404272694130514,3.4273358248798718,True
c1_L128_rep001.npz,2864519957,0.15,128,28814,crop96,32:32,1,96,0.15711805555555555,3.471022365078698,3.5820330535107123,3.3600116766466837,True
c1_L128_rep001.npz,2864519957,0.15,128,28814,crop64,0:0,1,64,0.14794921875,3.7701589620375633,3.64391839636959,3.8963995277055368,True
c1_L128_rep001.npz,2864519957,0.15,128,28814,crop64,0:64,1,64,0.1484375,3.2029859835723835,3.089269922938224,3.316702044206543,True
c1_L128_rep001.npz,2864519957,0.15,128,28814,crop64,64:0,1,64,0.1455078125,3.8499478262792857,4.33194051896916,3.367955133589411,True
c1_L128_rep001.npz,2864519957,0.15,128,28814,crop64,64:64,1,64,0.158203125,3.406176220707329,3.4973693512346213,3.3149830901800366,True
c1_L128_rep001.npz,2864519957,0.15,128,28814,crop32,0:0,1,32,0.16015625,3.7908613980716557,3.990846335454732,3.5908764606885795,True
c1_L128_rep001.npz,2864519957,0.15,128,28814,crop32,0:96,1,32,0.1201171875,5.043417009444111,6.1555896212760315,3.9312443976121907,True
c1_L128_rep001.npz,2864519957,0.15,128,28814,crop32,96:0,1,32,0.255859375,4.6836095280856735,5.3130387002241,4.0541803559472465,True
c1_L128_rep001.npz,2864519957,0.15,128,28814,crop32,96:96,1,32,0.146484375,3.4379416029420193,3.4675754326199395,3.4083077732640996,True
c1_L128_rep001.npz,2864519957,0.15,128,34974,full,full,1,128,0.1500244140625,3.58240360498366,3.712531168601391,3.4522760413659284,True
c1_L128_rep001.npz,2864519957,0.15,128,34974,bin2,full,2,128,0.16455078125,3.971643636775023,4.148891601523088,3.794395672026958,True
c1_L128_rep001.npz,2864519957,0.15,128,34974,bin4,full,4,128,0.1337890625,3.9254192618929897,4.161957490571167,3.6888810332148125,True
c1_L128_rep001.npz,2864519957,0.15,128,34974,blur1,full,1,128,0.139892578125,3.947544285801679,4.130923441707532,3.764165129895826,True
c1_L128_rep001.npz,2864519957,0.15,128,34974,blur2,full,1,128,0.1251220703125,4.082948697860092,4.280549492636857,3.885347903083328,True
c1_L128_rep001.npz,2864519957,0.15,128,34974,blur1_threshold_minus02,full,1,128,0.15325927734375,4.062551806280409,4.23348849635206,3.891615116208757,True
c1_L128_rep001.npz,2864519957,0.15,128,34974,blur1_threshold_plus02,full,1,128,0.12677001953125,3.8507407190560974,4.057613923541328,3.6438675145708666,True
c1_L128_rep001.npz,2864519957,0.15,128,34974,crop96,0:0,1,96,0.1491970486111111,3.513101177200848,3.6891796018652636,3.3370227525364324,True
c1_L128_rep001.npz,2864519957,0.15,128,34974,crop96,0:32,1,96,0.15559895833333334,3.455974393951079,3.6541551761280244,3.2577936117741335,True
c1_L128_rep001.npz,2864519957,0.15,128,34974,crop96,32:0,1,96,0.15711805555555555,3.8228322454414556,3.9494723237973197,3.6961921670855915,True
c1_L128_rep001.npz,2864519957,0.15,128,34974,crop96,32:32,1,96,0.1554904513888889,3.674589807719636,3.9415701359332695,3.4076094795060023,True
c1_L128_rep001.npz,2864519957,0.15,128,34974,crop64,0:0,1,64,0.160888671875,3.7003870444450278,4.0176066200911364,3.383167468798919,True
c1_L128_rep001.npz,2864519957,0.15,128,34974,crop64,0:64,1,64,0.144287109375,3.510011534671299,3.4659180700527235,3.5541049992898737,True
c1_L128_rep001.npz,2864519957,0.15,128,34974,crop64,64:0,1,64,0.13623046875,4.191376462768917,4.235907648793297,4.146845276744537,True
c1_L128_rep001.npz,2864519957,0.15,128,34974,crop64,64:64,1,64,0.15869140625,3.355978365055965,3.5629134140646084,3.1490433160473215,True
c1_L128_rep001.npz,2864519957,0.15,128,34974,crop32,0:0,1,32,0.146484375,3.876117435921839,4.830448046241211,2.9217868256024664,True
c1_L128_rep001.npz,2864519957,0.15,128,34974,crop32,0:96,1,32,0.119140625,4.368355970133212,4.182087024491923,4.5546249157745,True
c1_L128_rep001.npz,2864519957,0.15,128,34974,crop32,96:0,1,32,0.2626953125,5.10623463205544,5.159506795465627,5.052962468645253,True
c1_L128_rep001.npz,2864519957,0.15,128,34974,crop32,96:96,1,32,0.1630859375,3.4275215209555885,3.559794163317013,3.2952488785941645,True
c1_L128_rep001.npz,2864519957,0.15,128,42451,full,full,1,128,0.1500244140625,3.8923426715044047,4.156983075634517,3.6277022673742927,True
c1_L128_rep001.npz,2864519957,0.15,128,42451,bin2,full,2,128,0.1640625,4.316617646737848,4.59567957166392,4.037555721811777,True
c1_L128_rep001.npz,2864519957,0.15,128,42451,bin4,full,4,128,0.14453125,4.303861635947545,4.428352477718467,4.179370794176624,True
c1_L128_rep001.npz,2864519957,0.15,128,42451,blur1,full,1,128,0.1412353515625,4.242724802334286,4.547992621631236,3.9374569830373365,True
c1_L128_rep001.npz,2864519957,0.15,128,42451,blur2,full,1,128,0.1270751953125,4.363987360647796,4.669163167572025,4.058811553723568,True
c1_L128_rep001.npz,2864519957,0.15,128,42451,blur1_threshold_minus02,full,1,128,0.15411376953125,4.343613969519047,4.626749317167253,4.060478621870841,True
c1_L128_rep001.npz,2864519957,0.15,128,42451,blur1_threshold_plus02,full,1,128,0.1279296875,4.14329509427839,4.44731779563798,3.8392723929188,True
c1_L128_rep001.npz,2864519957,0.15,128,42451,crop96,0:0,1,96,0.1482204861111111,3.7025273161384042,3.9082619334713833,3.496792698805425,True
c1_L128_rep001.npz,2864519957,0.15,128,42451,crop96,0:32,1,96,0.1597222222222222,3.81089508539195,4.086542774943329,3.5352473958405715,True
c1_L128_rep001.npz,2864519957,0.15,128,42451,crop96,32:0,1,96,0.158203125,4.212325764649145,4.686985191903478,3.737666337394812,True
c1_L128_rep001.npz,2864519957,0.15,128,42451,crop96,32:32,1,96,0.15885416666666666,4.102027757864915,4.670667444300917,3.533388071428914,True
c1_L128_rep001.npz,2864519957,0.15,128,42451,crop64,0:0,1,64,0.1708984375,4.160601930250431,4.581831311445884,3.739372549054977,True
c1_L128_rep001.npz,2864519957,0.15,128,42451,crop64,0:64,1,64,0.146240234375,3.7447293399976234,3.4560895164805907,4.033369163514656,True
c1_L128_rep001.npz,2864519957,0.15,128,42451,crop64,64:0,1,64,0.123046875,4.639456295015396,4.982011110596393,4.296901479434399,True
c1_L128_rep001.npz,2864519957,0.15,128,42451,crop64,64:64,1,64,0.159912109375,3.7553678908267676,4.396507249791703,3.114228531861833,True
c1_L128_rep001.npz,2864519957,0.15,128,42451,crop32,0:0,1,32,0.1162109375,3.5168236592281255,4.752254035357417,2.2813932830988337,True
c1_L128_rep001.npz,2864519957,0.15,128,42451,crop32,0:96,1,32,0.1435546875,4.84041539427573,4.233332174638487,5.447498613912974,True
c1_L128_rep001.npz,2864519957,0.15,128,42451,crop32,96:0,1,32,0.248046875,5.7563539217059825,6.294869520005282,5.217838323406683,True
c1_L128_rep001.npz,2864519957,0.15,128,42451,crop32,96:96,1,32,0.177734375,3.993584489428289,4.41578737364781,3.5713816052087672,True
c1_L128_rep001.npz,2864519957,0.15,128,51526,full,full,1,128,0.1500244140625,4.1166384411098145,4.245084738507063,3.9881921437125665,True
c1_L128_rep001.npz,2864519957,0.15,128,51526,bin2,full,2,128,0.161376953125,4.629795612121979,4.803886943176899,4.45570428106706,True
c1_L128_rep001.npz,2864519957,0.15,128,51526,bin4,full,4,128,0.1416015625,4.773662276398358,5.113383910235237,4.4339406425614785,True
c1_L128_rep001.npz,2864519957,0.15,128,51526,blur1,full,1,128,0.14093017578125,4.528744018965138,4.707773239699343,4.3497147982309325,True
c1_L128_rep001.npz,2864519957,0.15,128,51526,blur2,full,1,128,0.1295166015625,4.675442484044938,4.88032781828499,4.470557149804884,True
c1_L128_rep001.npz,2864519957,0.15,128,51526,blur1_threshold_minus02,full,1,128,0.15325927734375,4.657366934899892,4.808228386984302,4.5065054828154825,True
c1_L128_rep001.npz,2864519957,0.15,128,51526,blur1_threshold_plus02,full,1,128,0.12872314453125,4.422180948359263,4.6026487245588825,4.241713172159644,True
c1_L128_rep001.npz,2864519957,0.15,128,51526,crop96,0:0,1,96,0.1462673611111111,3.9660309512534804,4.103547377385004,3.828514525121957,True
c1_L128_rep001.npz,2864519957,0.15,128,51526,crop96,0:32,1,96,0.162109375,3.877716293606295,4.028180781890574,3.7272518053220156,True
c1_L128_rep001.npz,2864519957,0.15,128,51526,crop96,32:0,1,96,0.1519097222222222,4.526817880170073,4.967557491946996,4.086078268393151,True
