composition,L,reference_L,sweep,n_small,n_reference,resolved_small,resolved_reference,mean_small,mean_reference,difference_sites,ratio,ratio_low,ratio_high,status
0.15,64,128,350190,16,16,True,True,7.091771002457666,6.496488404539945,0.5952825979177208,1.0916314416110893,0.9835813348243685,1.2034281191195617,resolved
0.15,64,128,417112,16,16,True,True,7.640323135838919,6.830180515766493,0.8101426200724262,1.1186121828262559,1.025730474967949,1.21270399962311,resolved
0.15,64,128,496824,16,16,True,True,8.236487181242707,7.173521667152513,1.0629655140901937,1.1481790344284457,1.0585419541721788,1.225491175822931,resolved
0.15,64,128,591769,16,16,True,True,8.380538909516545,7.536954963160555,0.8435839463559907,1.1119263615716553,1.034585401929247,1.1813698882293835,resolved
0.15,64,128,704857,16,16,True,True,8.390009248189859,7.89303956962394,0.496969678565919,1.0629630289044145,0.9988758258784253,1.1248394959262276,resolved
0.15,64,128,839558,16,16,True,True,8.278006482232971,8.371188841893133,-0.09318235966016175,0.9888686826423224,0.9252025899590541,1.047176968880412,resolved
0.15,64,128,1000000,16,16,True,True,8.357013599325382,8.642521713839217,-0.28550811451383495,0.9669647211812435,0.9003390772785961,1.0268482196960789,resolved
0.15,96,128,1,16,16,True,True,0.6024726213893641,0.6035277163121137,-0.0010550949227495776,0.9982517871271981,0.9929642764640044,1.0032541054476252,resolved
0.15,96,128,2,16,16,True,True,0.6313467075873471,0.6303366052137727,0.0010101023735744619,1.001602480904995,0.9975629436060339,1.0056449875881408,resolved
0.15,96,128,3,16,16,True,True,0.648844692414852,0.6469821299269615,0.0018625624878905178,1.002878846882681,0.9981566468617827,1.0077877017743067,resolved
0.15,96,128,4,16,16,True,True,0.6614960820505471,0.6592360681564716,0.0022600138940754855,1.0034282315595922,0.9976645301423986,1.009363813578063,resolved
0.15,96,128,5,16,16,True,True,0.6721307857170573,0.6701792016470766,0.0019515840699807496,1.0029120331773718,0.9981921014765621,1.0071306936152162,resolved
0.15,96,128,6,16,16,True,True,0.6817383399969199,0.6794719589930741,0.0022663810038457965,1.0033355033623528,0.998683135918411,1.008318947714731,resolved
0.15,96,128,7,16,16,True,True,0.6911919649932085,0.6879620520101862,0.0032299129830222206,1.0046948999201113,1.0000717751041757,1.0098291624307927,resolved
0.15,96,128,8,16,16,True,True,0.6980702549905746,0.6953346372840917,0.0027356177064828957,1.0039342462748122,0.9996609039852428,1.0088407122502039,resolved
0.15,96,128,10,16,16,True,True,0.7098676965530547,0.7074514298609768,0.0024162666920779508,1.0034154524114154,0.9986822004854456,1.008878361318659,resolved
0.15,96,128,12,16,16,True,True,0.7218244635740221,0.7182661805521827,0.003558283021839359,1.004953989367986,0.9990019567641691,1.011889012514704,resolved
0.15,96,128,14,16,16,True,True,0.7308473728506824,0.7292257621118853,0.0016216107387970746,1.0022237430752594,0.9963271202756272,1.0085059839975763,resolved
0.15,96,128,16,16,16,True,True,0.7406288266569022,0.7377602469437077,0.002868579713194541,1.0038882275442165,0.9991648564890001,1.0087602941231668,resolved
0.15,96,128,20,16,16,True,True,0.7551252621624613,0.7543487575795531,0.0007765045829082329,1.0010293707984617,0.9954263948565675,1.006227873236607,resolved
0.15,96,128,23,16,16,True,True,0.7663691375775143,0.76463324578382,0.0017358917936943774,1.0022702279861175,0.9971760318088218,1.0070749009416566,resolved
0.15,96,128,28,16,16,True,True,0.7798908743028716,0.7824481360973631,-0.00255726179449145,0.9967317171879961,0.9890047252069756,1.0048588475495102,resolved
0.15,96,128,33,16,16,True,True,0.7975848677457389,0.7977922855069954,-0.00020741776125654532,0.9997400103196977,0.9913304460553725,1.0087744300807593,resolved
0.15,96,128,39,16,16,True,True,0.8138838329780247,0.8154755214908624,-0.0015916885128377523,0.9980481467917911,0.9897845137099294,1.0064895089648596,resolved
0.15,96,128,47,16,16,True,True,0.836911769747267,0.836980129535488,-6.835978822095079e-05,0.9999183256736824,0.9885859392774787,1.0111586773254593,resolved
0.15,96,128,56,16,16,True,True,0.8579858639468403,0.8564316511430148,0.0015542128038255054,1.0018147540457563,0.9919622645457911,1.011974724487744,resolved
0.15,96,128,66,16,16,True,True,0.8767714169956191,0.877405353715279,-0.0006339367196598333,0.9992774870623077,0.9892195064760803,1.0102497753914765,resolved
0.15,96,128,79,16,16,True,True,0.8957365288530502,0.8972883653898205,-0.001551836536770268,0.9982705264030743,0.987120305968813,1.011539841370125,resolved
0.15,96,128,94,16,16,True,True,0.9220721249571338,0.9187804353274571,0.0032916896296766307,1.003582672750866,0.9921119306917805,1.015661891055247,resolved
0.15,96,128,112,16,16,True,True,0.9451496926365686,0.9414164964562428,0.0037331961803257485,1.00396550962765,0.9971399861982067,1.0115187127711198,resolved
0.15,96,128,134,16,16,True,True,0.9754569381102911,0.9693442493532084,0.006112688757082707,1.0063060040446532,0.9964757999389708,1.0162020974746269,resolved
0.15,96,128,159,16,16,True,True,1.005187846875534,0.9935605961960414,0.011627250679492551,1.0117026085011913,0.9999658869998937,1.0238936647928645,resolved
0.15,96,128,190,16,16,True,True,1.0376507268766555,1.0275683193132519,0.010082407563403617,1.0098119097036213,0.9977474131385253,1.0241520391703278,resolved
0.15,96,128,226,16,16,True,True,1.077874821961339,1.0700012607104257,0.007873561250913319,1.0073584597888097,0.9933853962589712,1.0222695333592287,resolved
0.15,96,128,269,16,16,True,True,1.1229575265745508,1.109011673252929,0.013945853321621904,1.0125750284311401,0.9985563193564119,1.0265347985255795,resolved
0.15,96,128,321,16,16,True,True,1.1714399137647935,1.1563082500175115,0.015131663747282031,1.013086185060993,0.9984500398894577,1.0272970154645442,resolved
0.15,96,128,382,16,16,True,True,1.2033931565138718,1.2019301875449764,0.0014629689688954173,1.0012171829812209,0.98311904027114,1.019944802756758,resolved
0.15,96,128,455,16,16,True,True,1.2457238443446998,1.2402923022017702,0.005431542142929624,1.0043792436132093,0.9898885192375815,1.018859181112271,resolved
0.15,96,128,542,16,16,True,True,1.2890147280662354,1.2768254351399113,0.012189292926324091,1.0095465618015265,0.9890393525483027,1.0305333163114918,resolved
0.15,96,128,646,16,16,True,True,1.3370548317779791,1.3252154586764782,0.01183937310150096,1.0089339231775376,0.9929473405019077,1.0263889222522276,resolved
0.15,96,128,769,16,16,True,True,1.3911299354022968,1.369195613520547,0.02193432188174982,1.016019859883535,0.9976008567614963,1.036096060697894,resolved
0.15,96,128,916,16,16,True,True,1.4314833081829639,1.4191845476024387,0.012298760580525148,1.0086660756004584,0.9907214151821933,1.0249834687144723,resolved
0.15,96,128,1091,16,16,True,True,1.486104265841583,1.4852502335279498,0.0008540323136332351,1.0005750090418128,0.9845581922255203,1.0184525283590726,resolved
0.15,96,128,1300,16,16,True,True,1.5460334796759712,1.528931966437167,0.017101513238804156,1.0111852676340174,0.9951246730441983,1.025787985283015,resolved
0.15,96,128,1548,16,16,True,True,1.5979706304855825,1.598897645723152,-0.0009270152375695506,0.9994202160219267,0.9797862752256733,1.0179090784232137,resolved
0.15,96,128,1844,16,16,True,True,1.6538764138168218,1.6582183146697895,-0.004341900852967706,0.9973815867219918,0.9777550401154294,1.0145853791253137,resolved
0.15,96,128,2197,16,16,True,True,1.7182123691241682,1.7213036811273148,-0.003091312003146607,0.9982040867994182,0.9745148789944593,1.0181001172322772,resolved
0.15,96,128,2617,16,16,True,True,1.7811173186476876,1.7840677273873045,-0.0029504087396168277,0.9983462462246668,0.972894369919351,1.0206032930757765,resolved
0.15,96,128,3117,16,16,True,True,1.8474081876739308,1.8528938563105768,-0.005485668636646013,0.9970394048110404,0.9757228880579448,1.0172170080594902,resolved
0.15,96,128,3712,16,16,True,True,1.9161493364764386,1.920385963740748,-0.0042366272643095115,0.9977938667828747,0.9769466307346875,1.0210947689836618,resolved
0.15,96,128,4421,16,16,True,True,1.9909692099511953,2.0061034266253546,-0.015134216674159262,0.9924559140504446,0.9669564071842295,1.015901510747017,resolved
0.15,96,128,5266,16,16,True,True,2.079441982691749,2.102936374375904,-0.023494391684155236,0.9888278162047923,0.9680854894463029,1.0117938038216714,resolved
0.15,96,128,6273,16,16,True,True,2.186800948986801,2.202281191238777,-0.015480242251975973,0.9929708148470957,0.9673808753260481,1.0164068945242708,resolved
0.15,96,128,7472,16,16,True,True,2.2608561795472633,2.2820097726339155,-0.02115359308665221,0.990730279361496,0.9628581159211954,1.0206524051405481,resolved
0.15,96,128,8900,16,16,True,True,2.3770368802485713,2.381567182578505,-0.0045303023299339,0.9980977642104436,0.9712038362700357,1.0269426323002135,resolved
0.15,96,128,10600,16,16,True,True,2.47578378050656,2.4948577703011017,-0.019073989794541557,0.9923546784824373,0.9649194086291241,1.0195758289780588,resolved
0.15,96,128,12626,16,16,True,True,2.600484548265107,2.5955786542999952,0.004905893965111652,1.001890096436486,0.9751435963336336,1.030901419970984,resolved
0.15,96,128,15039,16,16,True,True,2.7116658382982424,2.744359312952392,-0.032693474654149846,0.9880870283640162,0.9552561339821257,1.0214790801721672,resolved
0.15,96,128,17913,16,16,True,True,2.8528346418618975,2.85916066405839,-0.006326022196492698,0.9977874548023778,0.9642399719009941,1.026382597399307,resolved
0.15,96,128,21336,16,16,True,True,2.9107547449905073,3.008054430866494,-0.0972996858759867,0.9676536152811707,0.9373610211396324,1.0011851255112734,resolved
0.15,96,128,25413,16,16,True,True,3.1021848418909563,3.091454825421246,0.010730016469710169,1.0034708630970366,0.9729579428126918,1.03662251034152,resolved
0.15,96,128,30270,16,16,True,True,3.23875508378843,3.234595391266524,0.0041596925219056224,1.001286000880709,0.9723180348613144,1.038416672814469,resolved
0.15,96,128,36055,16,16,True,True,3.43933580171084,3.408555593162527,0.030780208548313315,1.009030279162839,0.9744006396467778,1.0471514512453532,resolved
0.15,96,128,42945,16,16,True,True,3.6085556844434667,3.5778016697337254,0.030754014709741373,1.0085957852191483,0.9729469093027335,1.0439645646319493,resolved
0.15,96,128,51152,16,16,True,True,3.756759877682963,3.786634142921363,-0.02987426523840009,0.9921106016290889,0.9541304830406221,1.0286556026012794,resolved
0.15,96,128,60927,16,16,True,True,4.0027785166355025,3.9698470915339703,0.03293142510153224,1.0082953888001784,0.9685010113174903,1.047355588561006,resolved
0.15,96,128,72570,16,16,True,True,4.177400605119219,4.1513073603522255,0.026093244766993706,1.0062855487445237,0.972736115199254,1.0397215468416028,resolved
0.15,96,128,86439,16,16,True,True,4.44351781259831,4.31382403011614,0.12969378248217023,1.0300646900700487,0.9884984011813803,1.0717912688765139,resolved
0.15,96,128,102958,16,16,True,True,4.606807588330319,4.560826673300202,0.0459809150301167,1.0100817063054153,0.9627378723550407,1.0569151892842454,resolved
0.15,96,128,122633,16,16,True,True,4.837911190893581,4.7475374919831115,0.09037369891046954,1.0190359105247886,0.9729424387470527,1.0646147982061636,resolved
0.15,96,128,146069,16,16,True,True,5.0771194253697125,5.0177965107564075,0.05932291461330497,1.0118225030620787,0.9641446821306068,1.0538394414499164,resolved
0.15,96,128,173983,16,16,True,True,5.380554454748137,5.3646715577841455,0.015882896963991477,1.00296064666642,0.9565836295608261,1.055387976888759,resolved
0.15,96,128,207231,16,16,True,True,5.481886146624996,5.564146565354875,-0.08226041872987899,0.9852159863577151,0.9331352555402458,1.0355682895587361,resolved
0.15,96,128,246834,16,16,True,True,5.745143297225146,5.784002439930344,-0.038859142705197414,0.9932816171658349,0.9371047355431249,1.0445743379999706,resolved
0.15,96,128,294005,16,16,True,True,6.021743612728772,6.092374698255352,-0.07063108552658015,0.9884066412483121,0.9291783522947193,1.0483462417753895,resolved
0.15,96,128,350190,16,16,True,True,6.307593628241788,6.496488404539945,-0.18889477629815676,0.9709235567685842,0.9126962546830819,1.0264487210495692,resolved
0.15,96,128,417112,16,16,True,True,6.666493023951023,6.830180515766493,-0.1636874918154696,0.9760346755934751,0.9142618489441392,1.0417081124228522,resolved
0.15,96,128,496824,16,16,True,True,6.959158962612544,7.173521667152513,-0.21436270453996897,0.9701175079011005,0.9130601879817892,1.040223826614041,resolved
0.15,96,128,591769,16,16,True,True,7.396551902574172,7.536954963160555,-0.1404030605863822,0.9813713812444614,0.9276722895246915,1.0431811776024904,resolved
0.15,96,128,704857,16,16,True,True,8.166216644143311,7.89303956962394,0.27317707451937157,1.0346098701406088,0.9549313989203253,1.1268339731199815,resolved
0.15,96,128,839558,16,16,True,True,8.755689054312164,8.371188841893133,0.3845002124190309,1.0459313748239463,0.9628229746708666,1.1440513870951126,resolved
0.15,96,128,1000000,16,16,True,True,9.600052187072373,8.642521713839217,0.957530473233156,1.1107929496665154,1.0152865420755013,1.2149994665138888,resolved
