composition,L,sweep,n_replicas,resolved_all,resolved_x,resolved_y,mean_length_x,mean_length_y,mean_length,standard_error,length_over_L
0.15,96,8,16,True,16,16,0.6966042240095367,0.6995362859716123,0.6980702549905746,0.001450773015391407,0.007271565156151819
0.15,96,10,16,True,16,16,0.7105945458644807,0.7091408472416287,0.7098676965530547,0.0014721075498897722,0.007394455172427653
0.15,96,12,16,True,16,16,0.7234471453152589,0.720201781832785,0.7218244635740221,0.0017997138573516394,0.007519004828896063
0.15,96,14,16,True,16,16,0.7325734548328863,0.7291212908684783,0.7308473728506824,0.0017872715471829977,0.007612993467194608
0.15,96,16,16,True,16,16,0.7401162223844553,0.7411414309293493,0.7406288266569022,0.0014100046194542545,0.007714883611009398
0.15,96,20,16,True,16,16,0.7537334300255832,0.7565170942993396,0.7551252621624613,0.0018287636328046279,0.007865888147525639
0.15,96,23,16,True,16,16,0.7656542033265534,0.7670840718284752,0.7663691375775143,0.0018161204777713933,0.007983011849765775
0.15,96,28,16,True,16,16,0.7801389514923236,0.7796427971134199,0.7798908743028716,0.0027878665532857835,0.008123863273988246
0.15,96,33,16,True,16,16,0.798522833840307,0.7966469016511708,0.7975848677457389,0.003231222401391258,0.00830817570568478
0.15,96,39,16,True,16,16,0.8116212053040588,0.8161464606519905,0.8138838329780247,0.003091632382481472,0.00847795659352109
0.15,96,47,16,True,16,16,0.8356292640754774,0.8381942754190566,0.836911769747267,0.004373564786240491,0.008717830934867365
0.15,96,56,16,True,16,16,0.8549534824438865,0.8610182454497942,0.8579858639468403,0.0038787740153594288,0.008937352749446252
0.15,96,66,16,True,16,16,0.8741881166819112,0.8793547173093269,0.8767714169956191,0.004332986266593622,0.009133035593704366
0.15,96,79,16,True,16,16,0.8963072322473215,0.8951658254587789,0.8957365288530502,0.0049845134693172,0.009330588842219273
0.15,96,94,16,True,16,16,0.9197915836471036,0.9243526662671642,0.9220721249571338,0.005143916111506117,0.009604917968303477
0.15,96,112,16,True,16,16,0.9446821345804819,0.9456172506926552,0.9451496926365686,0.0025283784732324567,0.00984530929829759
0.15,96,134,16,True,16,16,0.9822914422235162,0.9686224339970658,0.9754569381102911,0.004034381797820751,0.010161009771982199
0.15,96,159,16,True,16,16,1.0061978153088245,1.0041778784422437,1.005187846875534,0.005257311902158198,0.010470706738286812
0.15,96,190,16,True,16,16,1.033460609266864,1.0418408444864466,1.0376507268766555,0.004246589710775762,0.010808861738298495
0.15,96,226,16,True,16,16,1.0771615953454101,1.0785880485772674,1.077874821961339,0.006704579511482223,0.011227862728763948
0.15,96,269,16,True,16,16,1.1231302102702596,1.122784842878842,1.1229575265745508,0.006332263424046217,0.011697474235151571
0.15,96,321,16,True,16,16,1.172813230065615,1.1700665974639723,1.1714399137647935,0.0066021210280773745,0.012202499101716599
0.15,96,382,16,True,16,16,1.208187569792944,1.1985987432347995,1.2033931565138718,0.010273383895348726,0.01253534538035283
0.15,96,455,16,True,16,16,1.2433570470772812,1.2480906416121185,1.2457238443446998,0.006282633471099018,0.01297629004525729
0.15,96,542,16,True,16,16,1.290674060637949,1.2873553954945218,1.2890147280662354,0.008760320548995289,0.013427236750689952
0.15,96,646,16,True,16,16,1.3343694884735329,1.3397401750824254,1.3370548317779791,0.00940161376570576,0.013927654497687283
0.15,96,769,16,True,16,16,1.3792907257391562,1.4029691450654382,1.3911299354022968,0.010432543901221773,0.014490936827107259
0.15,96,916,16,True,16,16,1.4348705300680775,1.4280960862978498,1.4314833081829639,0.008418883063824215,0.014911284460239206
0.15,96,1091,16,True,16,16,1.4964831724167913,1.4757253592663746,1.486104265841583,0.00677051380422888,0.015480252769183156
0.15,96,1300,16,True,16,16,1.546124745112786,1.5459422142391563,1.5460334796759712,0.007136691223553768,0.016104515413291366
0.15,96,1548,16,True,16,16,1.594349481168568,1.6015917798025971,1.5979706304855825,0.011445418886447746,0.016645527400891483
0.15,96,1844,16,True,16,16,1.6404103312917329,1.6673424963419101,1.6538764138168218,0.012412998080476287,0.017227879310591894
0.15,96,2197,16,True,16,16,1.7196672572528708,1.716757480995465,1.7182123691241682,0.014387799821716299,0.017898045511710085
0.15,96,2617,16,True,16,16,1.7687062547003949,1.7935283825949808,1.7811173186476876,0.019738151446099566,0.01855330540258008
0.15,96,3117,16,True,16,16,1.832725669379645,1.8620907059682164,1.8474081876739308,0.016100815619167295,0.019243835288270113
0.15,96,3712,16,True,16,16,1.8950650748340019,1.9372335981188753,1.9161493364764386,0.019523044139158445,0.01995988892162957
0.15,96,4421,16,True,16,16,1.9566120391778417,2.0253263807245494,1.9909692099511953,0.019468285382492352,0.020739262603658284
0.15,96,5266,16,True,16,16,2.036036613773627,2.122847351609871,2.079441982691749,0.016992164247826038,0.021660853986372384
0.15,96,6273,16,True,16,16,2.174614503395474,2.198987394578129,2.186800948986801,0.022160805083662076,0.022779176551945845
0.15,96,7472,16,True,16,16,2.2545565398571363,2.2671558192373906,2.2608561795472633,0.02279992005786939,0.023550585203617327
0.15,96,8900,16,True,16,16,2.370187110490388,2.383886650006754,2.3770368802485713,0.026427193823642538,0.02476080083592262
0.15,96,10600,16,True,16,16,2.4938670149785622,2.457700546034559,2.47578378050656,0.02626570566327048,0.025789414380276668
0.15,96,12626,16,True,16,16,2.6169397641378973,2.5840293323923165,2.600484548265107,0.035212228786782644,0.027088380711094862
0.15,96,15039,16,True,16,16,2.70779248910883,2.715539187487656,2.7116658382982424,0.043170095395573024,0.028246519148940025
0.15,96,17913,16,True,16,16,2.841523087794651,2.864146195929144,2.8528346418618975,0.038985858928028944,0.029717027519394767
0.15,96,21336,16,True,16,16,2.9011097317206116,2.9203997582604044,2.9107547449905073,0.04085381874857896,0.03032036192698445
0.15,96,25413,16,True,16,16,3.097703230185843,3.1066664535960697,3.1021848418909563,0.048366785445507564,0.032314425436364126
0.15,96,30270,16,True,16,16,3.2546081386586705,3.222902028918189,3.23875508378843,0.05215485221031223,0.03373703212279614
0.15,96,36055,16,True,16,16,3.4502646669473402,3.42840693647434,3.43933580171084,0.0603544460713866,0.035826414601154585
0.15,96,42945,16,True,16,16,3.634110760713491,3.5830006081734416,3.6085556844434667,0.06641088788585231,0.037589121712952776
0.15,96,51152,16,True,16,16,3.7131271131600885,3.8003926422058374,3.756759877682963,0.06309582694040464,0.039132915392530866
0.15,96,60927,16,True,16,16,3.990838109136507,4.014718924134499,4.0027785166355025,0.0777448214218039,0.04169560954828649
0.15,96,72570,16,True,16,16,4.184564492161456,4.170236718076984,4.177400605119219,0.06750172840728792,0.04351458963665853
0.15,96,86439,16,True,16,16,4.384336217367639,4.502699407828981,4.44351781259831,0.08929755152974987,0.0462866438812324
0.15,96,102958,16,True,16,16,4.539780731742396,4.67383444491824,4.606807588330319,0.1021386597292628,0.04798757904510748
0.15,96,122633,16,True,16,16,4.831078651759023,4.844743730028137,4.837911190893581,0.09345389935193682,0.050394908238474805
0.15,96,146069,16,True,16,16,4.976885069379973,5.177353781359452,5.0771194253697125,0.09210444197482598,0.052886660680934505
0.15,96,173983,16,True,16,16,5.326985012389514,5.434123897106763,5.380554454748137,0.10460294595396864,0.05604744223695976
0.15,96,207231,16,True,16,16,5.393832500884706,5.569939792365284,5.481886146624996,0.10453081559618897,0.057102980694010375
0.15,96,246834,16,True,16,16,5.59531981537626,5.894966779074033,5.745143297225146,0.1302674913311677,0.05984524267942861
0.15,96,294005,16,True,16,16,5.8140600547667844,6.229427170690761,6.021743612728772,0.1559839182785753,0.06272649596592471
0.15,96,350190,16,True,16,16,6.211275699867432,6.403911556616142,6.307593628241788,0.1471856070622224,0.06570410029418529
0.15,96,417112,16,True,16,16,6.537835458515722,6.795150589386326,6.666493023951023,0.1864762158112609,0.0694426356661565
0.15,96,496824,16,True,16,16,7.054123305407503,6.864194619817582,6.959158962612544,0.19181231827542114,0.07249123919388066
0.15,96,591769,16,True,16,16,7.405695629955501,7.387408175192845,7.396551902574172,0.17879718971245637,0.07704741565181429
0.15,96,704857,16,True,16,16,8.166193504833492,8.166239783453133,8.166216644143311,0.33002695632748613,0.08506475670982616
0.15,96,839558,16,True,16,16,8.738850116327427,8.7725279922969,8.755689054312164,0.3389467895896104,0.0912050943157517
0.15,96,1000000,16,True,16,16,9.577030316909484,9.62307405723526,9.600052187072373,0.38487820651832644,0.10000054361533722
0.15,128,1,16,True,16,16,0.6041661760086183,0.6028892566156091,0.6035277163121137,0.0007085765929430212,0.004715060283688388
0.15,128,2,16,True,16,16,0.6306347222932789,0.6300384881342664,0.6303366052137727,0.0006447439593433925,0.004924504728232599
0.15,128,3,16,True,16,16,0.646004862062658,0.6479593977912648,0.6469821299269615,0.0007688753460177926,0.0050545478900543865
0.15,128,4,16,True,16,16,0.6577244615941633,0.6607476747187798,0.6592360681564716,0.0011052023617892496,0.0051502817824724345
0.15,128,5,16,True,16,16,0.6688968151608647,0.6714615881332884,0.6701792016470766,0.0011327770686847826,0.005235775012867786
0.15,128,6,16,True,16,16,0.6795728697111102,0.679371048275038,0.6794719589930741,0.0013040242012656298,0.0053083746796333915
0.15,128,7,16,True,16,16,0.687746809965628,0.6881772940547444,0.6879620520101862,0.0012547650447097421,0.00537470353132958
0.15,128,8,16,True,16,16,0.6955221600022492,0.695147114565934,0.6953346372840917,0.0011203953769906704,0.005432301853781967
0.15,128,10,16,True,16,16,0.7077500273908734,0.7071528323310801,0.7074514298609768,0.0015418382065251917,0.005526964295788881
0.15,128,12,16,True,16,16,0.7196027303786932,0.7169296307256723,0.7182661805521827,0.0016857027830197051,0.0056114545355639275
0.15,128,14,16,True,16,16,0.7294461851607291,0.7290053390630413,0.7292257621118853,0.001437511694262758,0.005697076266499104
0.15,128,16,16,True,16,16,0.7385079773684203,0.7370125165189949,0.7377602469437077,0.0012133341830157301,0.005763751929247716
0.15,128,20,16,True,16,16,0.753041317130672,0.755656198028434,0.7543487575795531,0.0012879407226300758,0.005893349668590259
0.15,128,23,16,True,16,16,0.7619928014131494,0.7672736901544908,0.76463324578382,0.0009624733725848943,0.0059736972326860935
0.15,128,28,16,True,16,16,0.781849135022862,0.7830471371718639,0.7824481360973631,0.0014670847818612804,0.006112876063260649
0.15,128,33,16,True,16,16,0.7969464204582847,0.7986381505557061,0.7977922855069954,0.001610877427047201,0.006232752230523402
0.15,128,39,16,True,16,16,0.8140606259345906,0.8168904170471343,0.8154755214908624,0.0021457040788936967,0.006370902511647363
0.15,128,47,16,True,16,16,0.8344768334872846,0.8394834255836914,0.836980129535488,0.0026055240635283663,0.006538907261996
0.15,128,56,16,True,16,16,0.8550428665147234,0.8578204357713058,0.8564316511430148,0.0027346094227562842,0.006690872274554803
0.15,128,66,16,True,16,16,0.8717163579682001,0.8830943494623575,0.877405353715279,0.001792838081662755,0.006854729325900617
0.15,128,79,16,True,16,16,0.893318473754325,0.9012582570253161,0.8972883653898205,0.002605214736321135,0.0070100653546079725
0.15,128,94,16,True,16,16,0.915935098560896,0.9216257720940177,0.9187804353274571,0.0029085316904141076,0.007177972150995759
0.15,128,112,16,True,16,16,0.9396689920833937,0.9431640008290924,0.9414164964562428,0.002631165666212318,0.007354816378564397
0.15,128,134,16,True,16,16,0.9697649897949563,0.9689235089114602,0.9693442493532084,0.0032622143755198308,0.007573001948071941
0.15,128,159,16,True,16,16,0.9942487557786481,0.9928724366134348,0.9935605961960414,0.0032534080506439566,0.007762192157781574
0.15,128,190,16,True,16,16,1.030107247384109,1.0250293912423947,1.0275683193132519,0.005949517214069028,0.00802787749463478
0.15,128,226,16,True,16,16,1.074034841663869,1.0659676797569826,1.0700012607104257,0.00499474297159646,0.0083593848493002
0.15,128,269,16,True,16,16,1.1081316131669696,1.1098917333388882,1.109011673252929,0.005548664107001841,0.008664153697288507
0.15,128,321,16,True,16,16,1.1606259608916658,1.1519905391433576,1.1563082500175115,0.006332699956279341,0.009033658203261808
0.15,128,382,16,True,16,16,1.2078345857297221,1.1960257893602306,1.2019301875449764,0.005693605328424839,0.009390079590195128
0.15,128,455,16,True,16,16,1.2500370300635033,1.2305475743400376,1.2402923022017702,0.00684701266975018,0.00968978361095133
0.15,128,542,16,True,16,16,1.282361024295224,1.2712898459845978,1.2768254351399113,0.009972076745301052,0.009975198712030557
0.15,128,646,16,True,16,16,1.3327425998697247,1.3176883174832315,1.3252154586764782,0.006856590953202033,0.010353245770909986
0.15,128,769,16,True,16,16,1.3719780151500125,1.3664132118910817,1.369195613520547,0.008507411127733523,0.010696840730629273
0.15,128,916,16,True,16,16,1.4217660295513603,1.4166030656535171,1.4191845476024387,0.008633821634972654,0.011087379278144053
0.15,128,1091,16,True,16,16,1.4873243972695864,1.4831760697863139,1.4852502335279498,0.011261600226443081,0.011603517449437108
0.15,128,1300,16,True,16,16,1.531192416392063,1.5266715164822708,1.528931966437167,0.011165620538871459,0.011944780987790367
0.15,128,1548,16,True,16,16,1.606288026597778,1.5915072648485264,1.598897645723152,0.009868731570272111,0.012491387857212126
0.15,128,1844,16,True,16,16,1.6727211168795577,1.643715512460021,1.6582183146697895,0.009735277152684603,0.01295483058335773
0.15,128,2197,16,True,16,16,1.7298435471857148,1.712763815068915,1.7213036811273148,0.011788328756176827,0.013447685008807147
0.15,128,2617,16,True,16,16,1.7957071114706067,1.7724283433040022,1.7840677273873045,0.010888288634858403,0.013938029120213316
0.15,128,3117,16,True,16,16,1.8605600684311385,1.845227644190015,1.8528938563105768,0.010289999344129433,0.014475733252426381
0.15,128,3712,16,True,16,16,1.9413026816211338,1.8994692458603621,1.920385963740748,0.010361900022802396,0.015003015341724595
0.15,128,4421,16,True,16,16,2.000744373794098,2.011462479456612,2.0061034266253546,0.015297485776851092,0.015672683020510583
0.15,128,5266,16,True,16,16,2.112214514871982,2.093658233879827,2.102936374375904,0.014623325801337336,0.01642919042481175
0.15,128,6273,16,True,16,16,2.1990413836985208,2.2055209987790327,2.202281191238777,0.01808794439088609,0.017205321806552945
0.15,128,7472,16,True,16,16,2.271179106275645,2.2928404389921857,2.2820097726339155,0.024345788838293338,0.017828201348702465
0.15,128,8900,16,True,16,16,2.3900152476232845,2.373119117533726,2.381567182578505,0.023086351818696053,0.018605993613894572
0.15,128,10600,16,True,16,16,2.5007040871226907,2.4890114534795127,2.4948577703011017,0.025790147167507996,0.019491076330477357
0.15,128,12626,16,True,16,16,2.5820182769210502,2.6091390316789393,2.5955786542999952,0.018876998725315015,0.020277958236718713
0.15,128,15039,16,True,16,16,2.7121352717471288,2.776583354157656,2.744359312952392,0.023142876249345322,0.021440307132440564
0.15,128,17913,16,True,16,16,2.8506225760630883,2.867698752053692,2.85916066405839,0.027293595097948087,0.022337192687956173
0.15,128,21336,16,True,16,16,3.0133337291101707,3.0027751326228174,3.008054430866494,0.029346869618895828,0.023500425241144485
0.15,128,25413,16,True,16,16,3.1061489213763247,3.0767607294661676,3.091454825421246,0.02348015526731303,0.024151990823603486
0.15,128,30270,16,True,16,16,3.2160266723551216,3.2531641101779263,3.234595391266524,0.026783250197363655,0.02527027649426972
0.15,128,36055,16,True,16,16,3.342402026675496,3.474709159649558,3.408555593162527,0.039045759616145766,0.02662934057158224
0.15,128,42945,16,True,16,16,3.5890290926297563,3.5665742468376944,3.5778016697337254,0.03316455686036254,0.02795157554479473
0.15,128,51152,16,True,16,16,3.7946299265605368,3.7786383592821893,3.786634142921363,0.040865503384276976,0.02958307924157315
0.15,128,60927,16,True,16,16,3.9720615408879643,3.9676326421799777,3.9698470915339703,0.03194208092799968,0.031014430402609143
0.15,128,72570,16,True,16,16,4.156731029144696,4.145883691559753,4.1513073603522255,0.046250316388220816,0.03243208875275176
0.15,128,86439,16,True,16,16,4.319956617106858,4.307691443125421,4.31382403011614,0.0450891230956881,0.033701750235282345
0.15,128,102958,16,True,16,16,4.518481231405188,4.603172115195214,4.560826673300202,0.050952379402218126,0.03563145838515783
0.15,128,122633,16,True,16,16,4.713876473348185,4.78119851061804,4.7475374919831115,0.05844818251448363,0.03709013665611806
0.15,128,146069,16,True,16,16,5.021518991968216,5.014074029544597,5.0177965107564075,0.06395032358986397,0.039201535240284434
0.15,128,173983,16,True,16,16,5.468509731175811,5.26083338439248,5.3646715577841455,0.0809296336027623,0.04191149654518864
0.15,128,207231,16,True,16,16,5.608259340604357,5.520033790105392,5.564146565354875,0.09688272397309382,0.04346989504183496
0.15,128,246834,16,True,16,16,5.7694889824178315,5.798515897442854,5.784002439930344,0.10479891830175356,0.04518751906195581
0.15,128,294005,16,True,16,16,6.0500020321769625,6.13474736433374,6.092374698255352,0.13037260144644994,0.047596677330119935
0.15,128,350190,16,True,16,16,6.386664334597765,6.606312474482125,6.496488404539945,0.13465602516910086,0.05075381566046832
0.15,128,417112,16,True,16,16,6.7706312110304525,6.889729820502534,6.830180515766493,0.1454006653746138,0.053360785279425726
0.15,128,496824,16,True,16,16,7.213364066795439,7.133679267509583,7.173521667152513,0.15380516225065863,0.056043138024629006
0.15,128,591769,16,True,16,16,7.58400566013517,7.48990426618594,7.536954963160555,0.15399987547859884,0.05888246064969183
0.15,128,704857,16,True,16,16,7.8185944381937995,7.967484701054084,7.89303956962394,0.16060226781658363,0.06166437163768703
0.15,128,839558,16,True,16,16,8.601011471904716,8.141366211881547,8.371188841893133,0.2114453229000274,0.0653999128272901
0.15,128,1000000,16,True,16,16,8.872195733767287,8.412847693911145,8.642521713839217,0.23120096369653512,0.06751970088936889
